DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3335.280671,0.0255,1047.212036,0.234599993,0.114600003,86.05609894,20.99600029,0.1831,0,2.208499908,62.42200089,Sandstone
3335.433071,0.0254,1149.427979,0.235300004,0.111500002,85.79589844,20.50589943,0.177000001,0,2.199399948,63.2867012,Sandstone
3335.585471,0.0253,1546.261963,0.2403,0.103600003,87.27110291,19.25819969,0.186399996,0,2.195899963,64.4335022,Sandstone
3335.737871,0.0252,1797.928955,0.244000003,0.100400001,88.14399719,18.7663002,0.190400004,0,2.189500093,65.3187027,Sandstone
3335.890272,0.0253,1772.322998,0.239800006,0.097900003,90.7410965,18.37479973,0.178599998,0,2.188199997,63.81370163,Sandstone
3336.042672,0.0253,2072.960938,0.243399993,0.094400004,89.05860138,17.8234005,0.184900001,0,2.185100079,64.06939697,Sandstone
3336.195072,0.025,1624.313965,0.235400006,0.098200001,87.35289764,18.41670036,0.169499993,0,2.190299988,64.76409912,Sandstone
3336.347473,0.0244,1670.522949,0.235799998,0.097400002,86.48269653,18.28709984,0.173500001,0,2.193900108,68.91410065,Sandstone
3336.499873,0.0242,1284.75,0.228400007,0.102300003,84.97229767,19.05990028,0.169,0,2.210099936,69.55020142,Sandstone
3336.652273,0.0239,1271.439941,0.226600006,0.101400003,82.85549927,18.91650009,0.174500003,0,2.221899986,70.82830048,Sandstone
3336.804674,0.0232,1015.416016,0.218799993,0.104599997,81.14129639,19.41769981,0.173600003,0,2.243400097,74.91320038,Sandstone
3336.957074,0.0222,872.7208862,0.204899997,0.100500003,80.32119751,18.77429962,0.154799998,0,2.262200117,80.11199951,Sandstone
3337.109474,0.021600001,964.0253296,0.201499999,0.0942,79.88610077,17.7961998,0.152899995,0,2.26970005,84.36660004,Sandstone
3337.261875,0.0206,1159.44104,0.196899995,0.083800003,79.47640228,16.14979935,0.147799999,0,2.277400017,92.55770111,Sandstone
3337.414275,0.0209,1296.240967,0.197500005,0.079899997,79.60759735,15.54080009,0.144199997,0,2.271399975,90.00409698,Sandstone
3337.566675,0.020500001,1535.38501,0.197799996,0.073600002,79.60759735,14.55039978,0.144299999,0,2.270499945,93.29540253,Sandstone
3337.719075,0.0209,1897.911011,0.206400007,0.071500003,79.43479919,14.22029972,0.154899999,0,2.2579,92.13729858,Sandstone
3337.871476,0.0209,1638.562988,0.205200002,0.076300003,79.49410248,14.9843998,0.149100006,0,2.254499912,92.07630157,Sandstone
3338.023876,0.021299999,1275.120972,0.207699999,0.087800004,81.34010315,16.78499985,0.153200001,0,2.252099991,88.62030029,Sandstone
3338.176276,0.0221,1166.427002,0.205400005,0.089599997,82.48739624,17.06559944,0.152600005,0,2.25819993,80.95400238,Sandstone
3338.328677,0.0196,1186.373047,0.204500005,0.088299997,81.95359802,16.86650085,0.149599999,0,2.257200003,108.1564026,Sandstone
3338.481077,0.020300001,1302.276001,0.205699995,0.085600004,81.28160095,16.43160057,0.146200001,0,2.249799967,99.6160965,Sandstone
3338.633477,0.0208,1532.463013,0.2095,0.082000002,81.58550262,15.86629963,0.144700006,0,2.236999989,94.54669952,Sandstone
3338.785878,0.0211,1743.269043,0.210899994,0.0779,82.09390259,15.23690033,0.147200003,0,2.235899925,91.29049683,Sandstone
3338.938278,0.0208,2070.712891,0.209000006,0.069899999,82.49659729,13.98040009,0.146799996,0,2.24090004,93.41970062,Sandstone
3339.090678,0.0208,2380.337891,0.207699999,0.063600004,83.02050018,12.98849964,0.143999994,0,2.241400003,93.14920044,Sandstone
3339.243078,0.021299999,3355.698975,0.211899996,0.053399999,82.64389801,11.3760004,0.145099998,0,2.23029995,88.49890137,Sandstone
3339.395479,0.021199999,3282.583984,0.214200005,0.055799998,83.16079712,11.7652998,0.150199994,0,2.229599953,89.65129852,Sandstone
3339.547879,0.0218,3363.590088,0.218999997,0.0583,83.90830231,12.15019989,0.162699997,0,2.23029995,85.5632019,Sandstone
