DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3070.713741,0.098399997,0.0124,0.098399997,0.521499991,81.06340027,53.58240128,0.167799994,0,2.477799892,1.88259995,Claystone
3070.866142,0.096600004,0.009,0.096600004,0.535600007,80.582901,54.95230103,0.164700001,0,2.480999947,1.807899952,Claystone
3071.018542,0.1021,0.0085,0.1021,0.543099999,80.34200287,55.68009949,0.172600001,0,2.471299887,1.813500047,Claystone
3071.170942,0.104999997,0.0067,0.105700001,0.557399988,80.80740356,57.0666008,0.173600003,0,2.464999914,1.744799972,Claystone
3071.323343,0.1043,0.0093,0.107000001,0.542800009,81.39640045,55.65510178,0.169699997,0,2.462800026,1.764000058,Claystone
3071.475743,0.104800001,0.0106,0.106200002,0.53609997,81.0298996,55.00310135,0.170000002,0,2.464099884,1.727599978,Claystone
3071.628143,0.1043,0.0153,0.106399998,0.518400013,80.71379852,53.28720093,0.169499993,0,2.463799953,1.728299975,Claystone
3071.780544,0.100599997,0.0155,0.100599997,0.512700021,81.05950165,52.73249817,0.174500003,0,2.473999977,1.703199983,Claystone
3071.932944,0.098099999,0.0133,0.098099999,0.51789999,81.07450104,53.24060059,0.176599994,0,2.478300095,1.697700024,Claystone
3072.085344,0.096500002,0.018300001,0.096500002,0.50120002,80.71600342,51.61669922,0.167500004,0,2.481100082,1.711500049,Claystone
3072.237744,0.098499998,0.018200001,0.098499998,0.503099978,80.44450378,51.80419922,0.184599996,0,2.477699995,1.741899967,Claystone
3072.390145,0.097000003,0.0186,0.097000003,0.500800014,79.8687973,51.57780075,0.173899993,0,2.480200052,1.716099977,Claystone
3072.542545,0.0955,0.0104,0.0955,0.527499974,79.3690033,54.16419983,0.176100001,0,2.482899904,1.689399958,Claystone
